_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5c714557397be4c5251a46fe,1,2,大红门,北京,丰台,447.0,南 北,1,近地铁 集中供暖 随时看房,整租 · 建欣苑三里 2室1厅 5000元https://m.lianjia.com/chuzu/bj/zufang/BJ2191040492752338944.html,66,5000,元/月,建欣苑三里,整租
5c715473397be4c5251a8c97,1,1,大兴其它,北京,大兴,,西,1,新上,整租 · 南海家园三里 1室1厅 3300元https://m.lianjia.com/chuzu/bj/zufang/BJ2193404878951825408.html,50,3300,元/月,南海家园三里,整租
5c714805397be4c5251a53f6,1,1,宋家庄,北京,丰台,37.0,东,1,近地铁 集中供暖,万科红 2房间1卫 6600元https://m.lianjia.com/chuzu/bj/zufang/BJ2191985935129264128.html,57,6600,元/月,万科红,整租
5c714cd9397be4c5251a6b64,1,1,通州北苑,北京,朝阳,,西,0,精装 集中供暖 随时看房,整租 · 长城国际 1室0厅 3500元https://m.lianjia.com/chuzu/bj/zufang/BJ2157152423356416000.html,44,3500,元/月,长城国际,整租
5c711aa4397be4c52519f147,1,2,东直门,北京,朝阳,862.0,南,1,近地铁 集中供暖,胡家园小区 2室1厅 8000元https://m.lianjia.com/chuzu/bj/zufang/BJ2107976487260405760.html,65,8000,元/月,胡家园小区,整租
5c715127397be4c5251a8044,1,1,鼓楼大街,北京,昌平,734.0,西,0,集中供暖 随时看房,南环里 1室0厅 2700元https://m.lianjia.com/chuzu/bj/zufang/BJ2148242817988689920.html,36,2700,元/月,南环里,整租
5c72ba90397be4c5251e4c8f,1,2,三里屯,北京,朝阳,522.0,东 西,1,近地铁 精装 集中供暖,整租 · 三里屯 东大桥 康堡花园小区环境好 精装两居 通透户型https://m.lianjia.com/chuzu/bj/zufang/BJ2168032003478528000.html,125,16000,元/月,康堡花园,整租
5c71333c397be4c5251a0f63,1,2,双井,北京,朝阳,817.0,北,1,近地铁 精装 集中供暖 新上,整租 ·    国贸双井，业主自住两居室，家具家电齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2194646735685959680.html,69,10000,元/月,苹果社区南区,整租
5c715776397be4c5251a968f,1,2,亦庄,北京,亦庄开发区,24.0,南 北,1,近地铁 集中供暖 新上,通泰国际公馆 2室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2198444477822550016.html,89,5500,元/月,通泰国际公馆,整租
5c714e87397be4c5251a7388,1,3,新华大街,北京,通州,,南 北,1,集中供暖 随时看房,整租 · 正规3居室+3层+随时入住+交通便利https://m.lianjia.com/chuzu/bj/zufang/BJ2136262137361219584.html,96,4700,元/月,新华小区,整租
5c714930397be4c5251a59a3,2,5,菜户营,北京,丰台,,东南 西,1,集中供暖,鹏润家园 5室1厅 35000元https://m.lianjia.com/chuzu/bj/zufang/BJ2162755190233767936.html,351,35000,元/月,鹏润家园,整租
5c715872397be4c5251a9b8a,1,2,顺义城,北京,顺义,,南 北,1,集中供暖 新上 随时看房,整租 ·   裕龙三区，隔断两居，随时入住。https://m.lianjia.com/chuzu/bj/zufang/BJ2196132760312627200.html,70,3500,元/月,裕龙三区,整租
5c715706397be4c5251a94d4,2,3,后沙峪,北京,顺义,,南 北,2,双卫生间 随时看房,整租 · 双裕花园西区 3室2厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2091153568110485504.html,153,7500,元/月,双裕花园西区,整租
5c714768397be4c5251a5100,1,1,马家堡,北京,丰台,496.0,北,0,近地铁 精装 集中供暖,整租 · 明月嘉园精装一居室，看房方便，随时https://m.lianjia.com/chuzu/bj/zufang/BJ2102602431963086848.html,45,5000,元/月,明月嘉园,整租
5c72b89f397be4c5251e4759,2,4,芍药居,北京,朝阳,,西南,1,集中供暖 双卫生间 随时看房,整租 ·    育慧南路 简装干净3居改4居 拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2176804722349187072.html,115,11500,元/月,育慧南路,整租
5c7142c2397be4c5251a3ad1,2,2,紫竹桥,北京,海淀,,东,1,集中供暖 双卫生间 随时看房,整租 · 紫竹桥 美林花园 大两居 拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2153616690741510144.html,132,13500,元/月,美林花园,整租
5c715732397be4c5251a9538,1,3,顺义城,北京,顺义,,南 北,1,集中供暖 随时看房,整租 · 南北通透三居室，五层，简单装修，保持干净https://m.lianjia.com/chuzu/bj/zufang/BJ2143307644419440640.html,101,4200,元/月,仓上小区,整租
5c72b2ff397be4c5251e3997,2,2,东大桥,北京,朝阳,399.0,西南,1,近地铁 集中供暖 随时看房,新城国际 2室1厅 27000元https://m.lianjia.com/chuzu/bj/zufang/BJ2167130946812518400.html,133,27000,元/月,新城国际,整租
5c711bfe397be4c52519f307,1,2,天坛,北京,东城,585.0,南 北,1,近地铁 精装 集中供暖 随时看房,整租 · 天坛北里 2室1厅 5900元https://m.lianjia.com/chuzu/bj/zufang/BJ2138925551455846400.html,49,5900,元/月,天坛北里,整租
5c72b6fa397be4c5251e4353,1,1,建国门外,北京,朝阳,278.0,南,1,近地铁 精装 集中供暖,整租 · 燕华苑两套打通一起租  带花园两套总计45000https://m.lianjia.com/chuzu/bj/zufang/BJ1850357700161183744.html,140,14000,元/月,燕华苑,整租
5c714890397be4c5251a5696,2,2,卢沟桥,北京,丰台,,南 北,1,精装 集中供暖 双卫生间 随时看房,整租 ·   城3居改2居精装房，看房方便，拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2163171421386178560.html,125,6400,元/月,沸城,整租
5c71498e397be4c5251a5b7e,2,2,刘家窑,北京,丰台,171.0,南 北,1,近地铁 集中供暖,鲁能钓鱼台美高梅公馆 新小区 管家式服务https://m.lianjia.com/chuzu/bj/zufang/BJ2149044664400363520.html,82,13000,元/月,鲁能钓鱼台美高梅公馆,整租
5c7145ba397be4c5251a48dd,1,2,蒲黄榆,北京,丰台,176.0,东北,1,近地铁 集中供暖 新上 随时看房,整租 ·   双地铁、中等装修、二改一、看房随时！https://m.lianjia.com/chuzu/bj/zufang/BJ2191938531390668800.html,56,5200,元/月,蒲安东里,整租
5c71307e397be4c5251a0573,1,2,石佛营,北京,朝阳,,南 北,1,精装 集中供暖 随时看房,整租 ·   南北两居 明厅带阳台 中间层 精装修 随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2193418082545049600.html,59,6000,元/月,石佛营东里105号院,整租
5c72b950397be4c5251e4931,2,2,双井,北京,朝阳,556.0,西,2,近地铁 精装 集中供暖 双卫生间 新上 随时看房,整租 ·   朝阳国贸双井天之骄子精装双卫两居看房随时https://m.lianjia.com/chuzu/bj/zufang/BJ2198455852514680832.html,110,11500,元/月,天之骄子,整租
5c72b442397be4c5251e3c65,3,2,工体,北京,朝阳,821.0,东北,1,近地铁 精装 集中供暖 随时看房,整租 · 屯三里 3房间3卫 30000元 跃层https://m.lianjia.com/chuzu/bj/zufang/BJ2148294161931960320.html,88,30000,元/月,屯三里,整租
5c714f52397be4c5251a7768,1,2,潞苑,北京,通州,,南 北,1,集中供暖,潞潮佳苑 2室1厅 3500元https://m.lianjia.com/chuzu/bj/zufang/BJ2192622948571938816.html,64,3500,元/月,潞潮佳苑,整租
5c7157e5397be4c5251a98b6,1,2,良乡,北京,房山,,南 北,1,集中供暖,整租 · 明源北里两居室，小精装、家电家具齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2132541632200327168.html,57,2500,元/月,明源北里,整租
5c715527397be4c5251a8f10,1,3,西红门,北京,大兴,,南 北,1,集中供暖 新上,整租 · 金荣园 3室1厅 3600元https://m.lianjia.com/chuzu/bj/zufang/BJ2196810422299410432.html,80,3600,元/月,金荣园,整租
5c712738397be4c52519fc28,1,2,月坛,北京,西城,954.0,南,1,近地铁 集中供暖 随时看房,月坛北街25号院 2室1厅 7000元https://m.lianjia.com/chuzu/bj/zufang/BJ2178775658212368384.html,67,7000,元/月,月坛北街25号院,整租
5c7157f6397be4c5251a9907,1,1,亦庄,北京,亦庄开发区,204.0,西,1,近地铁 集中供暖 随时看房,林肯公园 2房间1卫 5200元https://m.lianjia.com/chuzu/bj/zufang/BJ2163171843946070016.html,49,5200,元/月,林肯公园,整租
5c7150a1397be4c5251a7dbe,1,2,回龙观,北京,昌平,,南 北,1,精装 随时看房,整租 · 万润家园两居室，精装房可提前约看https://m.lianjia.com/chuzu/bj/zufang/BJ2141147071649161216.html,90,6500,元/月,万润家园,整租
5c71190b397be4c52519ef2f,1,1,广渠门,北京,朝阳,634.0,东北,1,近地铁 集中供暖 随时看房,整租 ·   广渠门外忠实里精装一居等你来看https://m.lianjia.com/chuzu/bj/zufang/BJ2194212990310686720.html,60,5500,元/月,金世纪嘉园,整租
5c71420a397be4c5251a374e,1,2,清河,北京,海淀,1110.0,东,1,近地铁,整租 · 清润家园全东向两居室，家具家电齐全https://m.lianjia.com/chuzu/bj/zufang/BJ2156244322406899712.html,79,7000,元/月,清润家园,整租
5c714d28397be4c5251a6cdd,1,3,潞苑,北京,通州,,南 北,1,随时看房,整租 ·   珠江国际城八区，南北通透三居室https://m.lianjia.com/chuzu/bj/zufang/BJ2077949923638116352.html,130,5500,元/月,珠江国际城八区,整租
5c714a26397be4c5251a5e47,1,2,菜户营,北京,丰台,,南 北,1,精装 集中供暖 新上,整租 · 金泰城丽湾 2室1厅 8500元https://m.lianjia.com/chuzu/bj/zufang/BJ2197833681622802432.html,86,8500,元/月,金泰城丽湾,整租
5c72b8f2397be4c5251e4835,1,1,石佛营,北京,朝阳,1.0,北,0,近地铁 集中供暖 随时看房,润枫嘉尚北向开间，精装修，家电齐全，看房提前约。https://m.lianjia.com/chuzu/bj/zufang/BJ2166432844061351936.html,50,6500,元/月,润枫嘉尚,整租
5c72bb55397be4c5251e4e42,1,2,太阳宫,北京,朝阳,184.0,西北,1,近地铁 集中供暖 新上 随时看房,火星园 2室1厅 14000元https://m.lianjia.com/chuzu/bj/zufang/BJ2199022237149822976.html,95,14000,元/月,火星园,整租
5c7145c9397be4c5251a4927,1,2,菜户营,北京,丰台,,东北,1,精装 集中供暖 新上 随时看房,整租 ·   西南二环菜户营丽泽商务区精装两居室https://m.lianjia.com/chuzu/bj/zufang/BJ2194074713654312960.html,76,7200,元/月,金泰城丽湾,整租
5c7145dc397be4c5251a4986,1,3,科技园区,北京,丰台,1155.0,南 北,2,近地铁 精装 新上 随时看房,整租 ·   看丹桥电梯房三居，精装修，南北通透！https://m.lianjia.com/chuzu/bj/zufang/BJ2196821488131653632.html,106,9000,元/月,泽信公馆,整租
5c714aba397be4c5251a6112,1,2,鲁谷,北京,石景山,542.0,南,1,近地铁 精装 集中供暖,整租 · 永乐东区 2室1厅 5700元https://m.lianjia.com/chuzu/bj/zufang/BJ2125338106935910400.html,49,5700,元/月,永乐东区,整租
5c715441397be4c5251a8c05,1,2,郁花园,北京,大兴,498.0,南 北,2,近地铁 精装 集中供暖,整租 · 郁花园一里 低楼层两居室，拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2163749143569506304.html,72,4500,元/月,郁花园一里,整租
5c714141397be4c5251a336a,1,2,公主坟,北京,海淀,1159.0,南 西,1,近地铁 精装 集中供暖 随时看房,整租 · 公主坟 颐源居 西南向 精装两居室 户型方正 可合租https://m.lianjia.com/chuzu/bj/zufang/BJ2156392009160458240.html,63,7300,元/月,颐源居小区,整租
5c7127d2397be4c52519fcf3,1,1,阜成门,北京,西城,761.0,西,1,近地铁 集中供暖 随时看房,北露园一居室 业主诚心出租 可随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2115197598720860160.html,44,5500,元/月,北露园,整租
5c713193397be4c5251a0939,1,1,劲松,北京,朝阳,524.0,南 北,1,近地铁 精装 集中供暖 随时看房,整租 · 精装一居  地铁10号线  14号线  多路公交https://m.lianjia.com/chuzu/bj/zufang/BJ2123824752484696064.html,42,4800,元/月,农光东里,整租
5c7155a0397be4c5251a907f,1,1,天宫院,北京,大兴,478.0,西,1,近地铁 集中供暖 随时看房,熙兆大厦 2房间1卫 3700元https://m.lianjia.com/chuzu/bj/zufang/BJ2169942578148425728.html,47,3700,元/月,熙兆大厦,整租
5c7149a6397be4c5251a5bf8,2,1,刘家窑,北京,丰台,171.0,东,1,近地铁 集中供暖,宋家庄鲁能精装修舒适温馨交通出行方便https://m.lianjia.com/chuzu/bj/zufang/BJ2176652581168742400.html,55,8600,元/月,鲁能钓鱼台美高梅公馆,整租
5c7159fb397be4c5251aa007,1,3,李桥,北京,顺义,,南 北,1,随时看房,整租 · 樱花园一区三居室，双卧朝南&amp;middot;&amp;middot;https://m.lianjia.com/chuzu/bj/zufang/BJ2116680641666875392.html,103,3000,元/月,樱花园一区,整租
5c714d89397be4c5251a6eba,1,2,临河里,北京,通州,1074.0,南,1,集中供暖 随时看房,华业东方玫瑰A区 2室1厅 4500元https://m.lianjia.com/chuzu/bj/zufang/BJ2157663103180357632.html,78,4500,元/月,华业东方玫瑰A区,整租
5c714227397be4c5251a37e4,2,3,西北旺,北京,海淀,809.0,南 北,2,近地铁 精装 集中供暖 双卫生间,整租 · 西山壹号院 3室2厅 23000元https://m.lianjia.com/chuzu/bj/zufang/BJ2167961958844997632.html,182,23000,元/月,西山壹号院,整租
5c72bc54397be4c5251e50ae,1,2,望京,北京,朝阳,689.0,东南,1,近地铁 集中供暖,佳境天城 2室1厅 14000元https://m.lianjia.com/chuzu/bj/zufang/BJ2157837873041383424.html,126,14000,元/月,佳境天城,整租
5c714b9e397be4c5251a6557,1,1,通州北苑,北京,朝阳,,东,0,精装 集中供暖 随时看房,整租 · 中等装修 可直接拎包入住 交通便利https://m.lianjia.com/chuzu/bj/zufang/BJ2194055181392683008.html,43,3900,元/月,长城国际,整租
5c711970397be4c52519efb7,1,1,崇文门,北京,东城,339.0,西南,1,近地铁 集中供暖 新上,新景家园东区 1室1厅 8500元https://m.lianjia.com/chuzu/bj/zufang/BJ2194636321203691520.html,63,8500,元/月,新景家园东区,整租
5c714880397be4c5251a5648,1,2,右安门外,北京,丰台,,东南,1,集中供暖 随时看房,整租 · 玉林里小区 2室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2159166840117936128.html,66,5500,元/月,玉林里小区,整租
5c712ccb397be4c5251a0086,1,2,官园,北京,西城,291.0,东 西,1,近地铁 精装 集中供暖,整租 ·   二环内 国二招 24小时保安 低层二居 稳定长租https://m.lianjia.com/chuzu/bj/zufang/BJ2170989240195235840.html,88,15000,元/月,葱店胡同2号院,整租
5c712ee8397be4c5251a035f,1,2,广安门,北京,西城,641.0,南,1,近地铁 集中供暖,整租 · 广安门 达观营 小马厂南里两居室 看房提前约https://m.lianjia.com/chuzu/bj/zufang/BJ2159369612620472320.html,58,6000,元/月,小马厂南里,整租
5c72b02d397be4c5251e3283,2,3,常营,北京,朝阳,714.0,南 北,2,精装 集中供暖 双卫生间,整租 · 万象新天天际高尔夫 3室2厅 13000元https://m.lianjia.com/chuzu/bj/zufang/BJ2192589485777362944.html,169,13000,元/月,万象新天天际高尔夫,整租
5c72b2bb397be4c5251e38ef,2,3,大望路,北京,朝阳,300.0,南,2,近地铁 精装 集中供暖 双卫生间,整租 · 九龙山大望路 珠江帝景三居精装修拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2140276684061155328.html,162,23000,元/月,珠江帝景,整租
5c7156a4397be4c5251a9376,1,2,枣园,北京,大兴,574.0,南 北,1,近地铁 集中供暖 新上 随时看房,滨河西里 2室1厅 3600元https://m.lianjia.com/chuzu/bj/zufang/BJ2198529553373609984.html,59,3600,元/月,滨河西里,整租
5c72af1b397be4c5251e2fd7,1,1,北苑,北京,朝阳,684.0,西,1,近地铁 集中供暖 随时看房,美立方 2房间1卫 5800元https://m.lianjia.com/chuzu/bj/zufang/BJ2169330182207848448.html,57,5800,元/月,美立方,整租
5c71591d397be4c5251a9dc1,2,2,顺义城,北京,顺义,,南 北,2,集中供暖 双卫生间 随时看房,整租 · 裕龙二区大两居   随时可入住   价格可以商量https://m.lianjia.com/chuzu/bj/zufang/BJ2114948811431886848.html,100,4700,元/月,裕龙二区,整租
5c712631397be4c52519fad4,1,3,阜成门,北京,西城,589.0,南 北,1,近地铁 集中供暖 新上,百万庄大街甲21号院 3室1厅 13000元https://m.lianjia.com/chuzu/bj/zufang/BJ2194091615415705600.html,79,13000,元/月,百万庄大街甲21号院,整租
5c712fe0397be4c5251a0495,1,2,广安门,北京,西城,,南 北,1,精装 集中供暖,整租 · 小马厂西里 2室1厅 6600元https://m.lianjia.com/chuzu/bj/zufang/BJ2171522831362293760.html,62,6600,元/月,小马厂西里,整租
5c72b1cf397be4c5251e36b4,2,3,朝阳公园,北京,朝阳,,南 北,2,精装 集中供暖 双卫生间,整租 ·   泛海国际樱海园 南北通透三居室 餐客厅分离 带车位https://m.lianjia.com/chuzu/bj/zufang/BJ2193456436385169408.html,188,31000,元/月,泛海国际樱海园,整租
5c71331a397be4c5251a0ee6,1,1,百子湾,北京,朝阳,479.0,西,1,近地铁 精装 集中供暖,整租 ·   百子湾正规一居室，卧室带阳台客厅带飘窗，看房方便https://m.lianjia.com/chuzu/bj/zufang/BJ2193982520386142208.html,65,6900,元/月,美利山,整租
5c714846397be4c5251a5529,1,2,菜户营,北京,丰台,,西北,2,集中供暖 随时看房,整租 · 鹏润家园 2室2厅 6800元https://m.lianjia.com/chuzu/bj/zufang/BJ2131794212562411520.html,91,6800,元/月,鹏润家园,整租
5c72b0a0397be4c5251e33b6,1,2,朝阳门外,北京,朝阳,1013.0,东,1,近地铁 精装 集中供暖 随时看房,整租 ·   朝阳门 精装两居室 随时看房 随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2178185118916034560.html,80,13000,元/月,日坛国际公寓,整租
5c7132f9397be4c5251a0e72,2,2,北苑,北京,朝阳,495.0,西南,1,近地铁 精装 双卫生间,整租 · 华贸城 2室1厅 8500元 跃层https://m.lianjia.com/chuzu/bj/zufang/BJ2193290593436696576.html,52,8500,元/月,华贸城,整租
5c72b86c397be4c5251e46cb,2,4,三元桥,北京,朝阳,832.0,东北,2,近地铁 集中供暖 双卫生间,整租 · 可居家可办公简装四居室，稳定长期出租，随时可看起租https://m.lianjia.com/chuzu/bj/zufang/BJ2085931233446985728.html,246,22000,元/月,金星园,整租
5c714123397be4c5251a32d5,1,1,皂君庙,北京,海淀,511.0,北,1,近地铁 精装 集中供暖 随时看房,整租 · 双安商场东 青年公寓北向一居室https://m.lianjia.com/chuzu/bj/zufang/BJ2140521091566157824.html,44,6000,元/月,青年公寓,整租
5c714945397be4c5251a5a09,2,3,刘家窑,北京,丰台,654.0,南 北,2,近地铁 集中供暖,建邦华府 3室2厅 13000元https://m.lianjia.com/chuzu/bj/zufang/BJ2168842410296352768.html,162,13000,元/月,建邦华府,整租
5c72af2c397be4c5251e3010,1,1,北苑,北京,朝阳,1033.0,南,0,近地铁 精装 集中供暖,整租 · 乐想汇精装优质开间，大家多多推荐https://m.lianjia.com/chuzu/bj/zufang/BJ2142737681246339072.html,68,6500,元/月,乐想汇,整租
5c71586c397be4c5251a9b67,1,1,顺义其它,北京,顺义,,南 北,1,精装 集中供暖 新上 随时看房,整租 ·   馨港三区 精装一居 干净整洁 拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2193374337498103808.html,68,3000,元/月,馨港庄园三区,整租
5c715e68397be4c5251aa8cf,1,2,大峪,北京,门头沟,,南 北,1,集中供暖 随时看房,新桥路小区 2室1厅 2500元https://m.lianjia.com/chuzu/bj/zufang/BJ2162087229580132352.html,64,2500,元/月,新桥路小区,整租
5c72aefc397be4c5251e2f75,2,3,北苑,北京,朝阳,764.0,南 北,2,近地铁 精装 集中供暖 双卫生间,整租 · 国际城精装三居室 中间楼层 随时入住https://m.lianjia.com/chuzu/bj/zufang/BJ2039155740446294016.html,115,13000,元/月,中国铁建国际城,整租
5c7150ea397be4c5251a7f1c,2,3,回龙观,北京,昌平,,南 北,2,精装 集中供暖 双卫生间,整租 · 龙兴园北区 3室2厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2193453471347785728.html,119,7500,元/月,龙兴园北区,整租
5c71518d397be4c5251a8241,1,1,立水桥,北京,朝阳,745.0,西,0,近地铁 集中供暖,整租 ·   立水桥 润枫欣尚 精装空房 办公可注册 可长租https://m.lianjia.com/chuzu/bj/zufang/BJ2167994720528105472.html,49,5200,元/月,润枫欣尚,整租
5c7151ae397be4c5251a82ce,4,5,东关,北京,昌平,,南,4,集中供暖,富泉花园 5室4厅 13000元https://m.lianjia.com/chuzu/bj/zufang/BJ2135514926381539328.html,229,13000,元/月,富泉花园,整租
5c714240397be4c5251a3860,1,3,甘家口,北京,海淀,763.0,南 北,1,近地铁 集中供暖,整租 · 后白堆子 3室1厅 9500元https://m.lianjia.com/chuzu/bj/zufang/BJ2176698145135149056.html,77,9500,元/月,后白堆子,整租
5c711abe397be4c52519f16c,1,5,广渠门,北京,朝阳,726.0,东南,1,近地铁,绿景馨园 5室1厅 9200元https://m.lianjia.com/chuzu/bj/zufang/BJ2134052729813999616.html,77,9200,元/月,绿景馨园,整租
5c714416397be4c5251a4140,1,3,西直门,北京,海淀,,南 北,1,精装,整租 ·   西直门交大嘉园长河湾铁科院钢研交大院里静园宜园畅园https://m.lianjia.com/chuzu/bj/zufang/BJ2168682730375102464.html,83,10000,元/月,交大静园,整租
5c715e10397be4c5251aa72f,1,3,石门营,北京,门头沟,756.0,南 北,1,近地铁 精装,整租 · 石门营精装修三居室业主自住。。https://m.lianjia.com/chuzu/bj/zufang/BJ2127214087011311616.html,82,4000,元/月,石门营新区七区东苑,整租
5c714c64397be4c5251a6926,1,2,九棵树(家乐福),北京,通州,464.0,东 南,1,近地铁 集中供暖 随时看房,K2玉蘭湾 2室1厅 7200元https://m.lianjia.com/chuzu/bj/zufang/BJ2139565803018649600.html,90,7200,元/月,K2玉蘭湾,整租
5c714a64397be4c5251a5f74,1,2,苹果园,北京,石景山,379.0,南,1,近地铁 集中供暖 新上,苹果园小区三区 2室1厅 5300元https://m.lianjia.com/chuzu/bj/zufang/BJ2195568706241691648.html,77,5300,元/月,苹果园小区三区,整租
5c7154f6397be4c5251a8e5e,1,2,亦庄,北京,大兴,,东南,1,精装 集中供暖 随时看房,整租 · 金色漫香林三期 2室1厅 5500元https://m.lianjia.com/chuzu/bj/zufang/BJ2168813981664280576.html,76,5500,元/月,金色漫香林三期,整租
5c72b05b397be4c5251e32f9,1,2,常营,北京,朝阳,,南,1,精装 集中供暖 随时看房,整租 · 北京新天地五期 2室1厅 6800元https://m.lianjia.com/chuzu/bj/zufang/BJ2177430594638848000.html,94,6800,元/月,北京新天地五期,整租
5c714289397be4c5251a39bf,1,2,马连洼,北京,海淀,212.0,南 北,2,近地铁,裕祺隆园 2室2厅 13000元https://m.lianjia.com/chuzu/bj/zufang/BJ2126025675952898048.html,88,13000,元/月,裕祺隆园,整租
5c72b2fe397be4c5251e3991,3,2,东大桥,北京,朝阳,315.0,东南,1,近地铁 精装 集中供暖,整租 ·   旺座中心优质南向两居室，装修保养佳https://m.lianjia.com/chuzu/bj/zufang/BJ2165867460430143488.html,190,27000,元/月,旺座中心,整租
5c7155d3397be4c5251a9141,1,3,大兴其它,北京,大兴,,南 北,1,集中供暖 随时看房,格林云墅 3室1厅 3500元https://m.lianjia.com/chuzu/bj/zufang/BJ2132443645557874688.html,89,3500,元/月,格林云墅,整租
5c714187397be4c5251a34ba,1,2,清河,北京,海淀,231.0,南 北,1,近地铁 集中供暖 随时看房,整租 · 永泰东里 2室1厅 5600元https://m.lianjia.com/chuzu/bj/zufang/BJ2180131678423351296.html,60,5600,元/月,永泰东里,整租
5c714c18397be4c5251a67b3,2,3,临河里,北京,通州,996.0,南 北,2,近地铁 精装 集中供暖 双卫生间,整租 ·   华远铭悦 精装修   家具家电全齐 软水处理系统https://m.lianjia.com/chuzu/bj/zufang/BJ2191311043169353728.html,135,8800,元/月,华远铭悦,整租
5c7148b6397be4c5251a574c,1,2,大红门,北京,丰台,1033.0,南 北,1,集中供暖 随时看房,上海建筑 2室1厅 7600元https://m.lianjia.com/chuzu/bj/zufang/BJ2174376010886422528.html,88,7600,元/月,上海建筑,整租
5c7155c3397be4c5251a90ff,1,1,大兴其它,北京,大兴,,南 北,1,随时看房,整租 · 南海家园七里简装房，业主诚心出租https://m.lianjia.com/chuzu/bj/zufang/BJ2094699661603373056.html,66,3300,元/月,南海家园七里,整租
5c714a2b397be4c5251a5e5b,1,1,刘家窑,北京,丰台,164.0,西,2,近地铁 精装 集中供暖,整租 · 扑满山 1室2厅 8800元https://m.lianjia.com/chuzu/bj/zufang/BJ2192662515329277952.html,80,8800,元/月,扑满山,整租
5c72b042397be4c5251e32c1,2,2,常营,北京,朝阳,690.0,南 北,1,近地铁 集中供暖,柏林爱乐三期 2室1厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2155551906049556480.html,103,7500,元/月,柏林爱乐三期,整租
5c7150cb397be4c5251a7e8b,2,3,天通苑,北京,昌平,,南 北,1,集中供暖 随时看房,北三区经典等层复式业主诚心出租 跃层https://m.lianjia.com/chuzu/bj/zufang/BJ2170070042308788224.html,142,8500,元/月,天通苑北三区,整租
5c713061397be4c5251a053c,1,2,甜水园,北京,朝阳,461.0,西 北,2,近地铁 集中供暖 新上 随时看房,甜水园北里 2室2厅 7500元https://m.lianjia.com/chuzu/bj/zufang/BJ2192548387805462528.html,90,7500,元/月,甜水园北里,整租
5c71549f397be4c5251a8d30,1,3,旧宫,北京,大兴,974.0,南 北,2,集中供暖 随时看房,整租 · 灵秀山庄 3室2厅 6000元https://m.lianjia.com/chuzu/bj/zufang/BJ2121024329277259776.html,98,6000,元/月,灵秀山庄,整租
5c714b8d397be4c5251a64f8,2,3,九棵树(家乐福),北京,通州,672.0,南 北,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 蓝调沙龙东区 3室2厅 6600元https://m.lianjia.com/chuzu/bj/zufang/BJ2191905824014868480.html,108,6600,元/月,蓝调沙龙东区,整租
5c714a00397be4c5251a5d8d,1,2,看丹桥,北京,丰台,902.0,南 北,1,近地铁 集中供暖 随时看房,整租 · ★建国街 二居室 近总部基地 家具家电齐全★https://m.lianjia.com/chuzu/bj/zufang/BJ2156225188327596032.html,57,4000,元/月,建国街一里,整租
5c7132d8397be4c5251a0df5,1,2,大望路,北京,朝阳,300.0,西南,1,近地铁 集中供暖 新上,超温馨大两居室 家电家具齐全 拎包入住https://m.lianjia.com/chuzu/bj/zufang/BJ2191809735622672384.html,126,13500,元/月,珠江帝景,整租
5c714472397be4c5251a42f4,0,1,田村,北京,海淀,1127.0,东,0,,整租 · 雅世合金公寓 地下车位出租 随时看房 不能住人https://m.lianjia.com/chuzu/bj/zufang/BJ2146215160572805120.html,42,1000,元/月,雅世合金公寓,整租
5c711942397be4c52519ef7c,1,1,左安门,北京,东城,930.0,南,1,近地铁 随时看房,左安浦园 1室1厅 5600元https://m.lianjia.com/chuzu/bj/zufang/BJ2191998988767461376.html,50,5600,元/月,左安浦园,整租
5c72b9f0397be4c5251e4ac3,2,2,双井,北京,朝阳,643.0,东,1,近地铁 精装 集中供暖 双卫生间 随时看房,整租 ·   首城双景 业主二次装修 交通便利 免物业费https://m.lianjia.com/chuzu/bj/zufang/BJ2151883988946386944.html,87,23000,元/月,首城国际中心,整租
5c71492f397be4c5251a59a1,1,2,新宫,北京,丰台,1004.0,南,1,集中供暖,南庭新苑南区 2室1厅 4800元https://m.lianjia.com/chuzu/bj/zufang/BJ2162370241492434944.html,59,4800,元/月,南庭新苑南区,整租
